price,location,brand,model,km_driven,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,vtype_Tay ga,vtype_Xe số,engine_50 - 100 cc,engine_Dưới 50 cc,engine_Trên 175 cc,origin_Mỹ,origin_Nhật Bản,origin_Other,origin_Thái Lan,origin_Trung Quốc,origin_Việt Nam,origin_Đài Loan,origin_Đức,origin_Ấn Độ,vtype_display,is_outlier,cluster,vehicle_type_display,cluster_label
5.22,Quận Tân Phú,SYM,Attila,20000,12,SYM Attila,xe nhà attila fi cần bán cần bán xe sym attila elizabeth fi như hình rất mới giấy tờ đầy đủ xe nhà máy chất êm ái ru nồi mạnh lướt vặn là có đầy đủ chức năng giá bán chỉ triệu xem xe trực tiếp tại nhà tân phú tphcm ace đi làm hàng ngày đi chợ cày bừa alo em số điện thoại là mua thanks admin duyệt bài em,False,False,False,False,False,False,9.90353755128617,1538.4615384615386,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,0,Tay ga,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
19.0,Quận Tân Phú,Yamaha,Exciter,40000,15,Yamaha Exciter,exciter s a số côn tự động xe máy siêu êm ái biển bán bao tranh chấp tại nhà cho anh em đam mê dòng exciter này côn tự động số dễ đi tiện lợi,False,False,False,False,False,False,10.596659732783579,2500.0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
9.8,Quận Tân Phú,Honda,Wave,30000,10,Honda Wave,wave rsx fi bánh mâm xe thắng đĩa nguyên bản xe máy nguyên bản ốc tán còn mới đẹp chưa đụng chạm bánh mâm xe cây nguyên bản phù hợp chạy grab,True,False,False,False,False,False,10.308985993422082,2727.2727272727275,2,1,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
1.5,Quận Tân Phú,SYM,Angela,9999,17,SYM Angela,bán xe sym chở hàng bán xe chở hàng máy siêu bền giá này anh em tự hiểu nhé đèn đề còi xin nhan đầy đủ,False,False,False,False,False,False,9.210340371976184,555.5,2,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
4.0,Quận Tân Phú,Honda,other,9999,20,Honda other,wave sino đời đầu áo nguyên bản alpha đèn đề đầy đủ xe ngoại hình rất còn mới đẹp dàn áo nguyên bản wave alpha máy sino đời đầu chạy mạnh êm ái như máy honda đèn đề xinhan đầy đủ đề nhẹ nổ chạy là ưng liền bs tỉnh mua bán tại nhà bao tranh chấp,True,False,False,False,False,False,9.210340371976184,476.14285714285717,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
4.999999,Quận Tân Phú,SYM,Attila,2222,13,SYM Attila,bán xe attila rẻ xe chính chủ muốn đổi xe mới nên bán rẻ thương lượng cho khách thiện chí đt,False,False,False,False,True,False,7.706612913964197,158.71428571428572,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
26.7,Quận Tân Phú,Honda,Vision,5349,3,Honda Vision,xe nhà đi bán về quề xe nhà đi còn mới nhà h không cần sử dụng chuẩn bị về quê nên bán lại cho bạn nào cần xe chính chủ sang tên ủy quyền bớt ít cafe cho ace nào thiện chí ghé mua biển số,False,False,False,False,True,False,8.584851839890053,1337.25,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
17.5,Quận Tân Phú,Honda,Winner X,40000,6,Honda Winner X,winner x abs xe nguyên nguyên bản ngay chủ máy móc nguyên nguyên bản dang lam giay doc than,True,False,False,False,True,False,10.596659732783579,5714.285714285715,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
18.9,Quận Tân Phú,Honda,Vision,111111,8,Honda Vision,cần bán xe vision đỏ chính chủ mình dư xe nên cần bán xe vision đỏ xe chính chủ giấy tờ công chứng xem xe tại nhà chính chủ tân phú trịnh đình thảo tân phú thanks admin,False,False,False,False,True,False,11.618293980596055,12345.666666666666,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
16.9,Quận Tân Phú,Honda,Vision,111111,10,Honda Vision,cần bán vision xanh chính chủ sang tên mình dư xe nên cần bán xe vision xanh xe chính chủ giấy tờ công chứng xem xe tại nhà chính chủ tân phú trịnh đình thảo tân phú thanks admin,False,False,False,False,True,False,11.618293980596055,10101.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
12.0,Quận Tân Phú,Honda,Winner,50000,9,Honda Winner,winerv máy nguyên bản chay êm ái mua bán tại nhà nhẹ cà phê anh em,True,False,False,False,False,False,10.819798284210286,5000.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
15.0,Quận Tân Phú,Piaggio,Liberty,40000,9,Piaggio Liberty,piaggio liberty s chính chủ iget abs đăng ký biển số thành phố dư dùng đậu dưới hầm năm nay cần bán xe piaggio liberty s chính chủ iget abs đăng ký biển số thành phố chính chủ sang tên xe còn mới đẹp sử dụng ngay còn bớt chút chút cho anh em sử dụng máy móc nguyên bản êm ái máy iget không một tiếng động lạ fi phun xăng điện tử tiết kiệm nhiên liệu dàn chân cứng cáp sạch sẽ rất còn mới đẹp lốp dày cui mới dàn áo có thay cái mặt yếm trước giây tờ đầy đủ chính chủ đang sử dụng bán xe xem xe tại nhà cho anh chị yên tâm,True,False,False,False,True,False,10.596659732783579,4000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
60.5,Quận Tân Phú,Honda,SH,36000,5,Honda SH,cần bán honda sh cbs xe còn mới kí uỷ quyền nhanh xe mình bao kí uỷ quyền nha sang tên cũng được nhanh lẹ trong ngày uỷ quyền năm ạ xe thắng cbs honda sh,False,False,False,False,False,False,10.491301994830229,6000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
29.5,Quận Tân Phú,Honda,Future,7000,13,Honda Future,future x fi máy cực chất xe em ngay chủ ok ra kí giấy liền máy nguỷen nguyên bản,True,False,False,False,True,False,8.853808274977197,500.0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
48.0,Quận Tân Phú,Honda,PCX,28000,5,Honda PCX,honda pcx đời biển số thành phố chính chủ bán tại nhà honda pcx đen nhám đời quãng đường biển số thành phố chính chủ sang tên hoặc uỷ quyền trong nốt nhạc xe nguyên nguyên bản máy móc êm ái ru dàn áo liền lạc không bể vỡ còn rất còn mới đẹp có xước xát chút ít không đáng kể xe mới thay nhớt máy nhớt số nước mát vệ sinh nồi đầy đủ mua về chỉ cần đổ xăng là chạy mua bán tại nhà tiếp người thiện chí có giảm giá chút đỉnh cafe,True,True,False,False,True,False,10.239995502805316,4666.666666666667,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
6.5,Quận Tân Phú,Honda,SCR,20000,7,Honda SCR,nhà chật cần gả xe scr đang chạy bình thường do nhà chật nên cần bán xe nữ chạy êm ái bớt chút cho người thiện chí mua nhanh lẹ công chứng nốt nhạc xem xe tại phường tân thành tán phú,False,False,False,False,False,False,9.90353755128617,2500.0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
10.8,Quận Tân Phú,Honda,Wave,12345,8,Honda Wave,wave a bs xe như hình chụp đèn zinpar máy nguyên bản êm ái ru thì thầm xe còn còn mới đẹp mua về đổ xăng chạy vô tư giấy tò đầy đủ bao tranh chấp,True,False,False,False,False,False,9.421087402953841,1371.6666666666667,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
26.0,Quận Tân Phú,Honda,Winner X,14500,3,Honda Winner X,cần bán winner x v xe nguyên bản cần bán xe winner x v đi được không khuyến mãi xe bảo dưỡng định kỳ theo khuyến cáo của hãng nguyên nguyên bản chưa qua sữa chữa chính chủ ủy quyền bạn nào mua ký giấy mua bán giá bán triệu,True,False,False,False,True,False,9.581972891547895,3625.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
8.9,Quận Tân Phú,Honda,Wave,12345,10,Honda Wave,rsx fi bs xe fi chạy khuyến mãi lit xăng máy chạy nguyên bản êm ái không kêu hú gi hết còn rất mạnh đi xa chạy tốt xe có giấy tờ giấy đăng ký và giấy mua của cửa hàng bán bao tranh chấp giá bớt bình xăng,True,False,False,False,False,False,9.421087402953841,1122.2727272727273,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
17.0,Quận Tân Phú,Yamaha,Exciter,123456,13,Yamaha Exciter,exciter zz biển số thành phố c nhà dư dùng e bán hoặc gl qua future lead val bù mạnh exciter zz biển số thành phố đời chủ giấy đăng ký ủy quyền lần ạ máy đang êm ái xe mạnh e đi cà phê đi tour hoài xuống áo exciter nhỏ bi cầu như hình hoặc anh em muốn lấy áo lớn e để áo lớn thì e bán triệu giá không giảm giá không bán dc e để chơi hehe,False,False,False,False,False,False,11.723648196284437,8818.285714285714,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
65.0,Quận Tân Phú,Honda,SH,18000,2,Honda SH,shvn i đỏ nguyên bản mới chính chủ giá chạy tốt bán shvn i đăng ký nguyên bản còn mới đẹp chính chủ bán giá chạy tốt xem là ưng ý chính chủ công chứng ngày trong ngày bs thành phố làm việc tại long an xem xe luôn,True,False,False,False,True,False,9.798182590890704,6000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
9.5,Quận Tân Phú,Honda,other,20000,11,Honda other,xe tay ga honda lead xanh dương mới tôi muốn lên đời xe nên có nhu cầu cần nhượng lại xe xe chính chủ giấy đăng ký đầy đủ ai có nhu cầu vui lòng liên hệ facebook,False,False,False,False,True,False,9.90353755128617,1666.6666666666667,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
23.0,Quận Tân Phú,Honda,Air Blade,25000,7,Honda Air Blade,xe honda air blade đăng ký màu đỏ biển số tp bán xe honda tay ga air blade fi đăng ký màu đỏ biến số tp xe còn mới đẹp động cơ êm ái ái đồ nguyên bản mua về chỉ việc chạy xe mua có giấy công chứng của hàng khoảng có thời gian đi sang tên nay bán lại cho ai có nhu cầu sử dụng giá triệu xin liên hệ nguyễn hữu tiến phường tây thạnh quận tân phú gặp chú hùng,True,False,False,False,False,False,10.12667110305036,3125.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
19.5,Quận Tân Phú,Yamaha,Exciter,40000,6,Yamaha Exciter,ecxiter xe mua ít đi do kẹt tiền đưa dô tiệm cầm đồ rồi đóng lời không nỗi nên cần bán lại ạ xe chính chủ anh em nào mua alo mình dẫn đến xem xe ạ xe ký giấy ok ạ,False,False,False,False,True,False,10.596659732783579,5714.285714285715,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
8.0,Quận Tân Phú,Honda,Click,38000,18,Honda Click,cần bán click dư dùng nhà dư xe nên cần bán click biển số thành phố xe nhà đi nên giữ gìn sạch sẽ không cần phải sửa gì thêm chính chủ công chứng khó nên ưu tiên bao tranh chấp cám ơn,False,False,False,False,True,False,10.545367754151743,2000.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
4.0,Quận Tân Phú,Honda,Wave,4000,8,Honda Wave,bán xe funeo xe tình trạng ok đổ xăng là chạy có giảm giá xăng cộ xem xe liên hệ tặng mâm xe nguyên bản lốp bố thắng,True,False,False,False,False,False,8.294299608857235,444.44444444444446,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
31.0,Quận Tân Phú,Honda,Future,7000,14,Honda Future,future x fi chưa rớt đầu xe em ngay chủ giấy đăng ký động cơ êm ái ái ru chưa rớt đầu chưa đụng chạm còn đủ đồ nguyên bản,True,False,False,False,True,False,8.853808274977197,466.6666666666667,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
13.0,Quận Tân Phú,Honda,Air Blade,98000,15,Honda Air Blade,xe air blade fi up áo thái xe không chính chủ dàn áo trầy xước theo năm tháng máy nguyên bản chưa rớt đầu,True,False,False,False,True,False,11.49273296168228,6125.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
57.3,Quận Tân Phú,Honda,SH,44000,6,Honda SH,honda sh cbs biển số thành phố c cần bán honda sh cbs dán keo nguyên xe biển số thành phố c,False,False,False,False,False,False,10.691967639914864,6285.714285714285,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
13.5,Quận Tân Phú,Detech,other,110000,2,Detech other,bán xe xe như hình không nhu cầu sử dụng nên bán,False,False,False,False,False,False,11.608244735642321,36666.666666666664,2,2,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
24.5,Quận Tân Phú,Honda,Vision,23767,6,Honda Vision,honda vision bản đặt biệt smartkey chất xe rất mới động cơ êm ái ái tiết kiệm xăng tình trạng sơn bao check quãng đường lấy về chỉ việc đi hoặc dọn nhẹ theo sở thích anh em xe chính chủ liên hệ xem giấy đăng ký xem xe tại c lương thế vinh phường tân thới hoà tân phú tp hcm phường s giảm giá cho anh em thiện chí nhanh gọn,False,False,False,False,True,True,10.076095417142444,3395.285714285714,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
14.8,Quận Tân Phú,Honda,Wave,19000,4,Honda Wave,dư xe cần bán ware đời mua quang phương dư xe cần bán còn mới đẹp đi dc khuyến mãi xe chính chủ bao uỷ quyền hoặc kí mua bán đều dc xe nguyên bản hết về là đi thôi giá triệu không xem xe tân phú hcm chỉ bán người dùng không tiếp cò lái,True,False,False,False,True,False,9.852246888342531,3800.0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
16.0,Quận Tân Phú,Yamaha,Exciter,50000,7,Yamaha Exciter,exciter xuống áo exciter xuống áo máy zz có giấy đăng ký viết giấy sang tay,False,False,False,False,False,False,10.819798284210286,6250.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
65.0,Quận Tân Phú,Honda,SH,28000,8,Honda SH,honda sh cbs nhu cầu đổi xe khác em cần bán thẳng hoặc giao lưu qua dòng exciter ctđ yamaha mt ninja có bù trừ xe tình trạng nguyên nguyên bản còn kính máy móc nguyên bản không độ xe chế mua lại là quãng đường tới hiện tại quãng đường gần năm dựng ít chạy em đang đứng ủy quyền lần anh em nào mua thẳng cứ đưa giá hợp lý e bán ạ giao lưu em có bù trừ cám ơn anh em đã xem,True,False,False,False,False,True,10.239995502805316,3111.1111111111113,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
95.0,Quận Tân Phú,Honda,SH,100000,15,Honda SH,honda sh i nhập ý lên sóng honda sh i em thanh lý nhẹ nhàng honda sh i giá xtr xe nhập ý nhé chính chủ bao ký xe đang ở lạc long quân tân bình liên hệ mr hoàng,False,False,False,False,True,False,11.51293546492023,6250.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,1,Tay ga,Tay Ga Cao Cấp - Hạng Sang (100M+)
89.0,Quận Tân Phú,Piaggio,Sprint,3600,1,Piaggio Sprint,vespa sprint s tft xe nhà ít sử dụng mới nguyên bản nguyên con chưa đụng đến bất kì bộ phận nào thay nhớt đầy đủ xe mạnh êm ái tiết kiệm xămg giá bớt lộc tiếp người thiện chí miễn tiếp quảng cáo,True,True,False,False,False,False,8.188966863648876,1800.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,1,Tay ga,Tay Ga Cao Cấp - Hạng Sang (100M+)
215.0,Quận Tân Phú,Honda,SH,55000,12,Honda SH,honda sh số máy đklđ bso phong thuỷ honda sh ý số máy đklđ trắng đen sporty máy móc nguyên nguyên bản nắp chao chưa mở biển số cực phong thuỷ uỷ quyền trọn đời giá em bán triệu anh em mau lẹ bớt lộc hoa hồng cao cho anh em giới thiệu,True,False,False,False,False,False,10.915106645867503,4230.7692307692305,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,1,Tay ga,Tay Ga Cao Cấp - Hạng Sang (100M+)
14.3,Quận Tân Phú,Honda,Wave,10000,3,Honda Wave,wave a date biển số thành phố chủ xe không tuỳ vết vỏ còn nguyên theo xe ốc bánh trước sau chưa mở máy như xe mới biển số thành phố công chứng uy quyền hay mua bán liền tất cả nguyên bản tuyệt đối,True,False,False,False,True,False,9.210440366976517,2500.0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,3,Xe số,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
25.0,Quận Tân Phú,Honda,Vision,23464,6,Honda Vision,xe vison còn mới xe nữ đi giữ cẩn thận còn mới nguyên bản nguyên con smatkey còn đủ chìa xe đời chủ kí công chứng rút hồ sơ được luôn cam kết quãng đường chuẩn không tai nạn,True,False,False,False,False,False,10.063265228228518,3352.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
20.0,Quận Tân Phú,Honda,other,15000,19,Honda other,xe future neo màu đỏ mới xe chính chủ ít đi còn nguyên nguyên bản ưu tiên khách mua đi biển số tphcm,True,False,False,False,True,False,9.61587214452889,750.0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
81.0,Quận Tân Phú,Honda,SH,25000,3,Honda SH,xe honda sh cbs đăng ký xe còn mới đẹp máy nguyên bản tôi chính chủ cần bán honda sh cbs đăng ký năm còn chìa khoá gương đầy đủ bảo dưỡng định kỳ định kỳ theo hãng đẫ đi được khuyến mãi màu trắng ngoại hình còn mới đẹp máy móc nguyên nguyên bản mua về chỉ đổ xăng và đi thôi xe biển nam định công chứng sang tên thế nào cũng được tôi đứng tên nên thoả mái xe mua từ hãng phát tiến dắt ra nên giấy tờ đầy đủ giá mong muốn triệu giảm giá cho anh em thiện chí,True,False,False,False,True,False,10.12667110305036,6250.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
26.5,Quận Tân Phú,Honda,Air Blade,25000,7,Honda Air Blade,xe tay ga honda air blade đăng ký biển số tp không sủ dụng tới bán xe honda tay ga air blade màu xám hoa văn đăng ký biển số tp ngay chủ đứng tên công chứng sang tên liền xe còn mới đẹp động cơ êm ái ái đồ zĩne nhà mua mới sử dụng bảo dưỡng định kỳ thường xuyên nên còn rất chạy tốt giá triệu xin liên hệ nguyễn hữu tiến phường tây thạnh quận tân phú gặp chú hùng tuổi,False,False,False,False,True,False,10.12667110305036,3125.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
5.5,Quận Tân Phú,Honda,Wave,12345,13,Honda Wave,rsx biển số thành phố xe như hình mới chụp giấy tờ đầy đủ bao tranh chấp máy chạy mạnh bình thường kêu cò nhẹ để vậy đi bình thương muốn êm ái hơn chỉnh lại tý giá bán rẻ không bớt cam ơn anh chị đã đoc tin kỷ,False,False,False,False,False,False,9.421087402953841,881.7857142857143,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
10.0,Quận Tân Phú,Honda,Wave,99999,16,Honda Wave,xe wave rsx còn nguyên bản máy xe mua năm đã dán lại decal xe do muốn mới có thể gỡ ra nếu thích ạ do không còn nhu cầu sử dụng nên bán máy còn nguyên bản chưa bung mọi người quan tâm có thể liên hệ ạ giá thương lượng,True,False,False,False,False,False,11.512925464970229,5882.294117647059,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
38.0,Quận Tân Phú,Yamaha,Exciter,14000,19,Yamaha Exciter,bán xe exciter đỏ đen động cơ êm ái ái xe còn mới đẹp động cơ êm ái ái giấy tờ chính chủ tặng bình nhớt khi mua xe,False,False,False,False,True,False,9.546884034617925,700.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
6.0,Quận Tân Phú,Honda,Wave,0,11,Honda Wave,cần bán xe wave alpha cần bán xe wave chính chủ chưa qua sửa chửa giấy tờ đầy đủ xe nhà đi vì mới mua xe mới nên muốn ra đi em nó ai cần liên hệ sđt có giảm giá cho người nhiệt tình,False,False,False,False,True,False,0.0,0.0,2,1,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,4,Xe số,Tay Ga Mới - Ít Sử Dụng (Như Mới)
8.5,Quận Tân Phú,Honda,Wave,30000,12,Honda Wave,can bán xe wave s như hình xe mới sạch se xe còn mới đẹp máy em mạnh gtdd chính chủ xem xe quan tân phú ai cần kết bạn zalo nói chuyện trực tiếp,False,False,False,False,True,False,10.308985993422082,2307.6923076923076,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
25.3,Quận Tân Phú,Honda,PCX,28000,11,Honda PCX,honda pcx biển số thành phố khóa smartkey honda honda pcx biển số thành phố xe như hình máy nguyên bản êm ái áo keo còn mới đẹp đã nên khóa smartkey quãng đường khuyến mãi mua bán giấy cửa hàng btc toàn quốc giao bộ hợp đồng công chứng ủy quyền cũ các bác mến gọi để biết thêm chi tiết đc lê trọng tấn phường tây thạnh quận tân phú,True,False,False,False,False,False,10.239995502805316,2333.3333333333335,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,0,Tay ga,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
8.0,Quận Tân Phú,Piaggio,Vespa,3000,14,Piaggio Vespa,bán xe vespa đỏ xe đã sử dụng bản fe phun xăng điện tử máy chạy tốt nữ chạy nên xe tương đối có thương lượng cho a c mua nhanh,False,False,False,False,False,False,8.006700845440367,200.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
190.0,Quận Tân Phú,Honda,SH,14000,4,Honda SH,chính chủ honda sh ý số máy nhu cầu đổi xe khác nên chia tay e nó số máy đa số trùm mền anh em nào chơi cứ qua xem trực tiếp nay có sẳn biển cho người mua định danh gắn vô xe luôn tha hồ chọn lựa mình là người dùng không phải cò lái nên cứ kêu thợ xe giỏi qa xem miễn tiếp tào lao ưu tien vui vẻ,False,False,False,False,True,False,9.546884034617925,2800.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,1,Tay ga,Tay Ga Cao Cấp - Hạng Sang (100M+)
10.0,Quận Tân Phú,Yamaha,Nouvo,567890,12,Yamaha Nouvo,no biển số ủy quyền giữ biển sài gòn bán xe no xe còn rất mới không hư hau gì hết đổ xăng là tà tà cà phê vivu uỷ quyền giữ biển số mua về đi cà phê vợ đi chợ con đi học vv giá đúng no giảm giá liên hệ mua xe sau h chiều dùm,False,False,False,False,False,False,13.249684777879406,43683.846153846156,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
115.0,Quận Tân Phú,Honda,SH,27000,9,Honda SH,honda sh i cần bán xe i gd đang sử dụng quãng đường ngan bao tựa máy móc nguyên nguyên bản bao rớt đầu bảo dưỡng định kỳ đầy đủ xem xe tại nhà quận tân phú liên hệ tùng giảm giá cho a e thiện chi giá triệu,True,False,False,False,False,False,10.203629181337648,2700.0,1,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Tay ga,False,1,Tay ga,Tay Ga Cao Cấp - Hạng Sang (100M+)
7.5,Quận Tân Phú,Yamaha,Jupiter,24000,12,Yamaha Jupiter,ju fi động cơ êm ái ái gtdd thích hợp đi học đi làm hàng ngày bao đổi trả giao nhận xe vườn lài quận tân phú,False,False,False,False,False,False,10.085850775128717,1846.1538461538462,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
33.0,Quận Tân Phú,Honda,Future,62000,18,Honda Future,bán future giấy tờ chính chủ bs tphcm tin còn xe còn anh em chịu khó đọc bài dùm công chứng sang tên thoải mái biển số tp đầu nồi áo mâm xe chân cẳng nguyên nguyên bản giá củ khoai,True,False,False,False,True,False,11.034905792929415,3263.157894736842,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,3,Xe số,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
